Date,Open,High,Low,Close,Adj Close,Volume,,,,mean,,MAM
16-05-18,40470,40530,40120,40120,39851.36719,26487,,,,,,
17-05-18,40080,40540,40000,40540,40268.55469,53021,,,,,,
20-05-18,40540,40540,40540,40540,40268.55469,0,,,,,,
21-05-18,40370,40700,40240,40250,39980.49219,57236,,,,,,
22-05-18,40150,40950,40050,40630,40357.94922,76439,,,,,,
23-05-18,40600,40600,40050,40240,39970.56641,39689,,,,,,
24-05-18,40650,40860,40140,40320,40050.03125,135298,,,,,,
27-05-18,40480,40630,40180,40180,39910.96484,17541,,,,,,
28-05-18,40200,40700,40200,40620,40348.02344,33625,,,,,,
29-05-18,41000,42380,41000,42010,41728.71094,93757,,,,,,
30-05-18,41950,43480,41860,42650,42364.43359,226620,,,,,,
31-05-18,42800,43100,42520,42800,42513.42578,183784,,,,,,
03-06-18,43090,43390,42950,42950,42662.42188,92469,,,,,,
04-06-18,43000,43950,43000,43700,43407.39453,156157,,,,,,
05-06-18,43990,45360,43860,44450,44152.375,186760,,,,,,
06-06-18,44790,45330,44360,44390,44092.77344,111485,,,,,,
07-06-18,44690,45040,44600,44600,44301.37109,101687,,,,,,
10-06-18,44950,45430,44830,45200,44897.35547,63989,,,,,,
11-06-18,45440,45600,45020,45030,44728.49219,74103,,,,,,
12-06-18,45630,45640,44210,44520,44221.90234,114749,,,,,,
13-06-18,44520,45000,44000,44360,44062.98047,65988,,,,,,
14-06-18,44010,44580,43840,44440,44186.26953,83283,,,,,,
17-06-18,44300,44450,44060,44320,44066.95313,29419,,,,,,
18-06-18,43900,44110,43290,43800,43593.20313,65159,,,,,,
19-06-18,43510,43660,43050,43230,43025.89063,72329,,,,,,
20-06-18,43490,44040,43360,43530,43324.47656,42587,,,,,,
21-06-18,43900,44280,43600,43600,43394.14453,60346,,,,,,
24-06-18,43900,44400,43900,44340,44130.64844,29124,,,,,,
25-06-18,44340,44370,44020,44070,43861.92969,38922,,,,,,
26-06-18,44150,44300,43500,43800,43593.20313,34097,,,,,,
27-06-18,43500,43500,42760,43060,42856.69531,50051,,,,,,
28-06-18,42760,43100,42580,42930,42727.3125,74502,,,,,,
01-07-18,43490,44180,43210,44070,43861.92969,28354,,,,,,
02-07-18,43710,44280,43500,43940,43732.53906,59062,,,,,,
03-07-18,44150,44720,44120,44120,43911.69531,76798,,,,,,
04-07-18,44150,44240,43800,43800,43593.20313,21632,,,,,,
05-07-18,43990,44190,43690,43690,43483.71875,42742,,,,,,
08-07-18,43570,43820,43570,43640,43433.95703,19793,,,,,,
09-07-18,43690,43850,43310,43450,43244.85156,33819,,,,,,
10-07-18,43450,43950,43200,43590,43384.19531,46658,,,,,,
11-07-18,43500,43680,43150,43450,43244.85156,21083,,,,,,
12-07-18,43480,43970,43310,43680,43473.76953,37663,,,,,,
15-07-18,44020,44300,44000,44300,44090.83984,19446,,,,,,
16-07-18,44490,44490,43860,43990,43782.30469,44554,,,,,,
17-07-18,43800,43890,43430,43710,43503.62891,36952,,,,,,
18-07-18,43710,43970,43530,43530,43324.47656,26650,,,,,,
19-07-18,43300,43660,43120,43120,42916.41406,30430,,,,,,
22-07-18,43120,43120,43120,43120,42916.41406,0,,,,,,
23-07-18,43480,43500,43130,43500,43294.61328,28179,,,,,,
24-07-18,43500,44000,43210,43750,43543.44141,41090,,,,,,
25-07-18,43970,44280,43720,43760,43553.39063,43868,,,,,,
26-07-18,44140,44160,43630,43920,43712.63672,79172,,,,,,
29-07-18,43920,44020,43690,43990,43782.30469,13478,,,,,,
30-07-18,44000,44450,43920,44170,43961.45703,34108,,,,,,
31-07-18,44170,44480,44000,44000,43792.26172,36417,,,,,,
01-08-18,44250,44250,43200,43300,43095.56641,50342,,,,,,
02-08-18,43300,43300,43300,43300,43095.56641,0,,,,,,
05-08-18,43200,43900,43200,43820,43613.10938,35551,,,,,,
06-08-18,43820,44200,43720,44050,43842.01953,42596,,,,,,
07-08-18,44420,45150,44220,44220,44011.21875,82693,,,,,,
08-08-18,44220,45160,43950,45160,44946.78125,88211,,,,,,
09-08-18,45420,45900,44180,44400,44190.37109,74547,,,,,,
12-08-18,44400,44900,44400,44800,44588.48047,16368,,,,,,
13-08-18,44650,44900,44300,44840,44628.29688,29356,,,,,,
14-08-18,45000,45580,45000,45430,45215.50781,56239,,,,,,
15-08-18,45600,45800,45250,45360,45145.83984,57364,,,,,,
16-08-18,45000,45040,42150,42650,42448.63672,223406,,,,,,
19-08-18,42800,43490,42750,43330,43125.42188,27354,,,,,,
20-08-18,43420,44100,43420,43700,43493.67188,56041,,,,,,
21-08-18,44200,45960,44200,45590,45374.75,123298,,,,,,
22-08-18,45500,45550,44970,45380,45165.74219,38015,,,,,,
23-08-18,45180,45450,44090,44550,44339.66016,91854,,,,,,
26-08-18,44660,44930,44150,44850,44638.24219,42463,,,,,,
27-08-18,45050,46010,44880,45190,44976.63672,74035,,,,,,
28-08-18,45500,46190,44920,45400,45185.64453,60692,,,,,,
29-08-18,45890,46200,45680,46200,45981.87109,56578,,,,,,
30-08-18,46200,46520,45740,46520,46300.35938,97555,,,,,,
02-09-18,46280,46830,46080,46770,46549.17969,36164,,,,,,
03-09-18,46850,46850,46400,46600,46423.66016,52657,,,,,,
04-09-18,46670,46720,46200,46270,46138.47266,54428,,,,,,
05-09-18,46280,46660,45910,45910,45779.49609,32495,,,,,,
06-09-18,45900,46300,45670,45810,45679.78125,99333,,,,,,
09-09-18,45810,45810,45810,45810,45679.78125,0,,,,,,
10-09-18,45810,45810,45810,45810,45679.78125,0,,,,,,
11-09-18,45810,45810,45810,45810,45679.78125,0,,,,,,
12-09-18,46350,46730,46000,46000,45869.23828,42761,,,,,,
13-09-18,46360,46500,45510,45710,45580.0625,40790,,,,,,
16-09-18,46300,46470,45770,46100,45968.95313,34621,,,,,,
17-09-18,46360,46940,46100,46850,46716.82422,35226,,,,,,
18-09-18,46850,46850,46850,46850,46716.82422,0,,,,,,
19-09-18,null,null,null,null,null,null,,,,,,
20-09-18,47700,48720,47630,48480,48342.1875,123416,,,,,,
23-09-18,48480,48480,48480,48480,48342.1875,0,,,,,,
24-09-18,48480,48480,48480,48480,48342.1875,0,,,,,,
25-09-18,48460,48460,48000,48400,48262.41406,38062,,,,,,
26-09-18,48300,48380,47710,47750,47614.26563,31901,,,,,,
27-09-18,47030,47270,45900,46120,45988.89844,155835,,,,,,
30-09-18,46120,46120,46120,46120,45988.89844,0,,,,,,
01-10-18,46120,46120,46120,46120,45988.89844,0,,,,,,
02-10-18,45840,46680,45600,46500,46367.82031,53519,,,,,,
03-10-18,46500,47250,46490,46990,46856.42188,32050,,,,,,
04-10-18,46600,47280,46330,46650,46517.39453,79998,,,,,,
07-10-18,46500,46990,46210,46900,46766.68359,15353,,,,,,
08-10-18,46900,47130,46250,46250,46118.53125,27341,,,,,,
09-10-18,46450,46990,45970,45970,45839.32422,29139,,,,,,
10-10-18,45800,46230,44450,44450,44323.64453,40744,,,,,,
11-10-18,43520,43750,42850,43580,43456.11328,81419,,,,,,
14-10-18,43790,43870,43530,43580,43456.11328,27977,,,,,,
15-10-18,43480,43570,42750,42800,42678.33594,41387,,,,,,
16-10-18,43000,44170,42900,44160,44034.46875,51522,,,,,,
17-10-18,44580,44800,44270,44420,44293.72656,48545,,,,,,
18-10-18,44290,44950,44240,44510,44383.47266,31464,,,,,,
21-10-18,44450,44750,44310,44750,44622.78906,18109,,,,,,
22-10-18,45050,45170,44100,44170,44044.44141,34331,,,,,,
23-10-18,43700,44000,43130,43250,43127.05469,46940,,,,,,
24-10-18,43500,44880,43400,44410,44283.75781,50528,,,,,,
25-10-18,43500,44120,43380,43760,43635.60547,112918,,,,,,
28-10-18,43770,44090,43770,44070,43944.72656,19426,,,,,,
29-10-18,44070,44960,44000,44050,43924.78125,42065,,,,,,
30-10-18,44050,44050,44050,44050,43924.78125,0,,,,,,
31-10-18,44450,44640,44000,44500,44373.5,59242,,,,,,
01-11-18,44500,45000,44430,45000,44872.07813,87958,,,,,,
04-11-18,45290,45320,44500,44780,44652.70703,14372,,,,,,
05-11-18,44490,44780,44210,44590,44463.24609,36359,,,,,,
06-11-18,44840,44840,44230,44650,44523.07422,38348,,,,,,
07-11-18,44780,45380,44530,45380,45251,53702,,,,,,
08-11-18,45390,45980,45190,45980,45849.29688,68533,,,,,,
11-11-18,45900,45980,45850,45960,45829.35547,19541,,,,,,
12-11-18,46000,46200,45250,45260,45131.34375,41182,,,,,,
13-11-18,45260,45260,44550,44650,44523.07422,40990,,,,,,
14-11-18,44400,44500,43480,43480,43356.39844,72311,,,,,,
15-11-18,43650,43780,43100,43110,42987.45313,51316,,,,,,
18-11-18,43400,43850,43400,43780,43655.54688,13351,,,,,,
19-11-18,43780,44170,43720,43920,43795.15234,31010,,,,,,
20-11-18,43700,43920,42350,43590,43466.08984,97160,,,,,,
21-11-18,43600,44460,43600,44460,44333.61328,48253,,,,,,
22-11-18,44780,44780,44330,44680,44552.99219,38711,,,,,,
25-11-18,44640,45070,44610,44900,44772.36328,77156,,,,,,
26-11-18,45200,45850,44900,45800,45669.80469,62669,,,,,,
27-11-18,45800,45960,45620,45620,45490.31641,63021,,,,,,
28-11-18,45950,46250,45790,46030,45899.15234,57534,,,,,,
29-11-18,46500,46600,45500,45500,45370.66016,178578,,,,,,
02-12-18,46400,46600,46040,46600,46467.53516,26337,,,,,,
03-12-18,46700,47280,46690,46850,46716.82422,53455,,,,,,
04-12-18,47010,47080,46350,46510,46377.78516,40574,,,,,,
05-12-18,46500,46960,46200,46890,46756.70703,88888,,,,,,
06-12-18,46250,46390,45320,45360,45273.54297,108428,,,,,,
09-12-18,45010,45550,45000,45550,45507.32031,44420,,,,,,
10-12-18,45550,45850,45160,45640,45597.23438,42101,,,,,,
11-12-18,46170,47360,45820,46900,46856.05469,99540,,,,,,
12-12-18,47300,47500,46720,47230,47185.74609,57715,,,,,,
13-12-18,47000,47250,46850,47000,46955.96094,120014,,,,,,
16-12-18,46250,46360,46070,46260,46216.65625,13571,,,,,,
17-12-18,46010,46980,46010,46450,46406.47656,40936,,,,,,
18-12-18,46110,46450,45690,46450,46406.47656,96650,,,,,,
19-12-18,46850,47100,46320,47020,46975.94141,88626,,,,,,
20-12-18,46390,46510,45300,45490,45447.375,96014,,,,,,
23-12-18,44890,44980,43270,44000,43958.77344,88451,,,,,,
24-12-18,44030,44190,42200,42540,42500.14063,112446,,,,,,
25-12-18,41800,43500,40600,43500,43459.24219,78692,,,,,,
26-12-18,43490,43960,43000,43000,42959.71094,48681,,,,,,
27-12-18,43580,43580,42380,42660,42620.02734,215872,,,,,,
30-12-18,43190,43560,42750,43100,43059.61719,35369,,,,,,
31-12-18,43100,43450,42800,42880,42839.82031,30581,,,,,,
01-01-19,42990,43290,42900,43000,42959.71094,19077,,,,,,
02-01-19,42800,43100,42340,42720,42679.97266,43879,,,,,,
03-01-19,42510,43730,42510,43340,43299.39063,88352,,,,,,
06-01-19,44550,44750,44220,44500,44458.30469,31834,,,,,,
07-01-19,44580,45220,44360,45220,45177.62891,53344,,,,,,
08-01-19,45300,45800,45230,45230,45187.62109,52954,,,,,,
09-01-19,45300,46000,45300,46000,45956.89844,41946,,,,,,
10-01-19,45950,45950,45060,45400,45357.46094,41467,,,,,,
13-01-19,45600,45800,44790,44820,44778.00391,20229,,,,,,
14-01-19,44550,44720,44010,44080,44038.69922,42533,,,,,,
15-01-19,44490,45180,44430,44970,44927.86328,29985,,,,,,
16-01-19,45200,45860,45110,45800,45757.08594,32142,,,,,,
17-01-19,45800,45800,44720,44720,44678.09766,78765,,,,,,
20-01-19,45430,45640,45310,45420,45377.44141,32870,,,,,,
21-01-19,45210,45580,44960,45080,45037.76172,14457,,,,,,
22-01-19,45070,45590,45000,45480,45437.38672,26207,,,,,,
23-01-19,45450,45680,45150,45680,45637.19922,38902,,,,,,
24-01-19,46100,46100,45170,45190,45147.65625,72841,,,,,,
27-01-19,45640,45680,45020,45020,44977.81641,19331,,,,,,
28-01-19,45020,45200,44800,45000,44957.83594,67031,,,,,,
29-01-19,45000,45150,44400,44930,44887.90234,40195,,,,,,
30-01-19,44930,45000,44600,44810,44768.01563,31405,,,,,,
31-01-19,45100,45270,44810,44920,44877.91016,61998,,,,,,
03-02-19,45300,45600,45120,45170,45127.67578,41718,,,,,,
04-02-19,45260,45620,44510,44510,44468.29297,31139,,,,,,
05-02-19,44740,45100,44660,45100,45057.74219,34063,,,,,,
06-02-19,44810,45470,44800,45370,45327.48828,19063,,,,,,
07-02-19,45370,45900,45290,45740,45697.14063,81836,,,,,,
10-02-19,45970,45970,45500,45780,45737.10547,12821,,,,,,
11-02-19,45980,46150,45750,46150,46106.75781,22082,,,,,,
12-02-19,46250,46360,45830,46160,46116.75,45275,,,,,,
13-02-19,46320,46600,45700,46600,46556.33594,50777,,,,,,
14-02-19,46960,47180,46470,47070,47025.89453,43309,,,,,,
17-02-19,47530,47850,47530,47650,47605.35156,19687,,,,,,
18-02-19,47640,47700,47140,47480,47435.51172,20551,,,,,,
19-02-19,47420,47850,47300,47700,47655.30469,23265,,,,,,
20-02-19,47800,48200,47480,48200,48154.83594,34934,,,,,,
21-02-19,48560,48560,47910,48140,48094.89453,81492,,,,,,
24-02-19,48000,48400,47900,48060,48014.96875,11073,,,,,,
25-02-19,48060,48640,47900,48340,48294.70703,43054,,,,,,
26-02-19,48270,48870,48010,48870,48824.21094,39959,,,,,,
27-02-19,48620,48860,48110,48200,48154.83594,31876,,,,,,
28-02-19,48000,48590,47580,47720,47675.28516,65401,,,,,,
03-03-19,47710,48050,47710,47720,47675.28516,16292,,,,,,
04-03-19,47860,48690,47850,48300,48254.74219,37904,,,,,,
05-03-19,48490,48680,48000,48140,48094.89453,30506,,,,,,
06-03-19,48100,48160,47550,47900,47855.11719,22403,,,,,,
07-03-19,48090,48580,47880,47990,47945.03516,52636,,,,,,
10-03-19,null,null,null,null,null,null,,,,,,
11-03-19,null,null,null,null,null,null,,,,,,
12-03-19,null,null,null,null,null,null,,,,,,
13-03-19,null,null,null,null,null,null,,,,,,
14-03-19,null,null,null,null,null,null,,,,,,
17-03-19,null,null,null,null,null,null,,,,,,
18-03-19,null,null,null,null,null,null,,,,,,
19-03-19,null,null,null,null,null,null,,,,,,
20-03-19,46700,47500,46700,47000,46955.96094,42722,,,,,,
21-03-19,47000,47000,47000,47000,46955.96094,0,,,,,,
24-03-19,null,null,null,null,null,null,,,,,,
25-03-19,null,null,null,null,null,null,,,,,,
26-03-19,null,null,null,null,null,null,,,,,,
27-03-19,null,null,null,null,null,null,,,,,,
28-03-19,null,null,null,null,null,null,,,,,,
31-03-19,47190,47400,46860,46960,46916,14618,,,,,,
01-04-19,46950,48000,46950,47930,47930,30909,,,,,,
